,roberta_neg,comment,pred_cat
5328,0.4017313718795776,,material issue
5329,0.4017313718795776,wash turn navy blue lol head fit,material issue
5330,0.4017313718795776,happy,material issue
5331,0.4017313718795776,,material issue
5332,0.4017313718795776,opened color thing jumped terrible sewing job arm sewn armpit cord edge place uneven shirt bummed returning today,material issue
5333,0.8755722045898438,hoodies layering wind neck cold day extra head warmth,material issue
5334,0.8755722045898438,son yr weight height fit sweater,wrong size
5335,0.8755722045898438,color spring weather,wrong color
5336,0.8755722045898438,exactly boxy shorter length short fit hip waistline sleeve wrist washed attest shrinkage downfall hopefully will wash leaf lint shirt underneath,material issue
5337,0.8755722045898438,length,wrong size
5338,0.8755722045898438,run small screen printing job blurry,wrong size
5339,0.858001708984375,color chose small size,wrong size
5340,0.858001708984375,money,material issue
5341,0.858001708984375,ve hoodies long length light weight,wrong size
5342,0.858001708984375,thin material color pink light pink picture,wrong description
5343,0.858001708984375,color peach beige picture definitely long sleeve shirt pocket worth falsely advertised,wrong description
5344,0.858001708984375,sweater color pattern fabric feel cheap color recommend,material issue
5345,0.7411355376243591,wearing champion wasn expecting hoodie durability fitting optimal lot compliment people coworkers wear lit,material issue
5346,0.7411355376243591,purchase,material issue
5347,0.7411355376243591,ombre hoodie pictured color printed ombre cheap poor bad seam mine raw edge caught neck seam bigger listed purchased hoodie tee seller crew neck tee awesome slight variation color stick hoodie style order solid colored hoodie will review ombre style par,material issue
5348,0.7411355376243591,ordered medium best,wrong size
5349,0.7411355376243591,site review sad order normal size received today run small sending,wrong size
5350,0.7411355376243591,kangaroo pocket sewn inside defective piece clothing ordered amazon,material issue
5351,0.9053845405578612,oversized,wrong size
5352,0.9053845405578612,extremely crew neck,material issue
5353,0.9053845405578612,sweater legging long cover bottom long height,wrong size
5354,0.9053845405578612,daughter tie dyed sweatshirt purchased hoodies purchased quarantine favorite will ordering length hip spring summer weight arm length spring well people order time will usual size lb medium fit fine small flattering highly recommend,wrong size
5355,0.9053845405578612,thin stretchy run small,wrong size
5356,0.9053845405578612,poor,material issue
5357,0.189883217215538,well hooded price,material issue
5358,0.189883217215538,fit size,wrong size
5359,0.189883217215538,girlfriend fit,wrong size
5360,0.189883217215538,bottom large top small disappointing find jogging outfit wear priced appropriately guess,wrong size
5361,0.189883217215538,shirt size,wrong size
5362,0.189883217215538,stiching pocket unraveled time wore,material issue
5363,0.6059898138046265,washed shrunk bad movie medium adult toddler size don heat wash dry,material issue
5364,0.6059898138046265,,material issue
5365,0.6059898138046265,material jersey type material daughter picky,material issue
5366,0.6059898138046265,price point definitely small listened review order size bigger large worn month pregnant going wearing house size length long sweatshirt size jean sweatpants,wrong size
5367,0.6059898138046265,fit,wrong size
5368,0.6059898138046265,poor uneven ripping bit wear,material issue
5369,0.8990311622619629,ordered hoodie big size halloween costume thing heavier length short extremely wide size ordered extremely wide compared short hood length extremely short hood short lift shoulder weight hoodie head making odd wear won order reason,wrong size
5370,0.8990311622619629,,material issue
5371,0.8990311622619629,tunic style long recommend,material issue
5372,0.8990311622619629,classic price fit exactly photo tight loose long color jean happy purchase,wrong description
5373,0.8990311622619629,comphy,material issue
5374,0.8990311622619629,color,wrong color
5375,0.7264185547828674,wear time,material issue
5376,0.7264185547828674,red colour amazon site colour,material issue
5377,0.7264185547828674,color depicted black dark gray,wrong color
5378,0.7264185547828674,valueeasy care,material issue
5379,0.7264185547828674,color material,wrong color
5380,0.7264185547828674,washed pilled horribly point won wear bummed,material issue
5381,0.1569822579622268,size purchased boyfriend size,wrong size
5382,0.1569822579622268,excellent product son gift,material issue
5383,0.1569822579622268,thin hot office work,material issue
5384,0.1569822579622268,inexpensive hanes sweatshirt second color delivered amazon today thing wrong fact sealed driver packaging small sweater bulkier item envelope style package small packer half unsealed damage open,wrong size
5385,0.1569822579622268,,material issue
5386,0.1569822579622268,se ve igual la foto,material issue
5387,0.9578004479408264,larger fine better big small,wrong size
5388,0.9578004479408264,fit perfectlynice material,material issue
5389,0.9578004479408264,fit tight material,material issue
5390,0.9578004479408264,black light grey weight lb wanted roomy wear shirt noticed grey bigger black fine medium short waist arm arm well exactly tight roomy sweatshirt ll wearing house deal won buying brand shorter shorter arm wear size small roomy size inside,wrong size
5391,0.9578004479408264,,material issue
5392,0.9578004479408264,sweater run size small regret buying picture,wrong size
5393,0.8053707480430603,thick hoodie brand size purchased vendor decal front add decal worked well,wrong size
5394,0.8053707480430603,product,material issue
5395,0.8053707480430603,hoodie sweater ir size suit,wrong size
5396,0.8053707480430603,baggy arm shoulder,wrong size
5397,0.8053707480430603,length,wrong size
5398,0.8053707480430603,sleeve short sweater short dosnt,wrong size
5399,0.3639585375785827,hoodie stiff bag wasn tight restrictive neck loose waist bit short clothes wash hoping soften fabric bit washing drying fit stuff tight neck loose short waist disappointed product,wrong size
5400,0.3639585375785827,,material issue
5401,0.3639585375785827,fabric prefer keeping,material issue
5402,0.3639585375785827,ordered size oversized,wrong size
5403,0.3639585375785827,returned item didn,material issue
5404,0.3639585375785827,sleeve short material thin,material issue
5405,0.11465585231781,prefer hoodies winter coat light winter weather,material issue
5406,0.11465585231781,daughter love,material issue
5407,0.11465585231781,product washed wash completely pilled faded cheap material doesn hold color strap hood ridiculously long cut couple washed wear house ratty wear disappointed,material issue
5408,0.11465585231781,prettier common sweatshirt wear shirt outdoor,material issue
5409,0.11465585231781,top front pocket,material issue
5410,0.11465585231781,run small,wrong size
5411,0.8399695754051208,struggle find hoodie price,material issue
5412,0.8399695754051208,,material issue
5413,0.8399695754051208,extremely disappointed hoodie cheap shiny material feel plastic ombre hard discern photograph amazon expect pay customer better job weeding kind nonsense will returning item item picture online review list learned trust light weight work descriptor item will breath material clearly will,material issue
5414,0.8399695754051208,haines fleece strong long lasting wash fleece sweater hopefully will strong long lasting color,wrong description
5415,0.8399695754051208,,material issue
5416,0.8399695754051208,bit loose jacket small big fact cropped hoodie dose picture cropped imagine cropped taller girl pocket sewed reason recommend buying basic item messed,material issue
5417,0.5104808211326599,son size,wrong size
5418,0.5104808211326599,,material issue
5419,0.5104808211326599,color wasn ombre subtle,wrong color
5420,0.5104808211326599,absolutely material inside fuzzy cotton,material issue
5421,0.5104808211326599,fabric cheap shirt size picture,wrong description
5422,0.5104808211326599,hair stick thing crazy pocket sewn shut decent better option,material issue
5423,0.7025354504585266,men sweater hoodies going cut croptop,wrong size
5424,0.7025354504585266,washed time color holding lol,material issue
5425,0.7025354504585266,special washing instruction,material issue
5426,0.7025354504585266,material heavy large size shrink roomy extra large time,wrong size
5427,0.7025354504585266,sweater doesn picture cheaply,wrong description
5428,0.7025354504585266,color brown,wrong color
5429,0.5316304564476013,granddaughter wanted oversized hoodie christmas love,wrong size
5430,0.5316304564476013,beautiful blue color midweight,wrong color
5431,0.5316304564476013,wash pilling insane considered keeping pajama bring wear deconstructed hideous awful job fabric shame cut pattern,material issue
5432,0.5316304564476013,excellent crewneck cozy,material issue
5433,0.5316304564476013,thin fabric suitable winter wear will shirt will wear,material issue
5434,0.5316304564476013,pocket,material issue
5435,0.6166155338287354,hoodie wear house fit order,wrong size
5436,0.6166155338287354,,material issue
5437,0.6166155338287354,second year,material issue
5438,0.6166155338287354,wear sweat,material issue
5439,0.6166155338287354,shirt thin suitable cold winter cheap,material issue
5440,0.6166155338287354,bad zipper metal plastic thin fabric picture metal zipper thick jacket,material issue
5441,0.7724153995513916,tie dye held color wonderfully,wrong color
5442,0.7724153995513916,,material issue
5443,0.7724153995513916,skeptical ordering online alot thing store dont glad chance lb ordered large,wrong size
5444,0.7724153995513916,price decent thick pay color baby pink picture add working,wrong description
5445,0.7724153995513916,color red advertised,wrong color
5446,0.7724153995513916,child fall apart wash pill,material issue
5447,0.9516372084617616,inside color will rub tee shirt wear,material issue
5448,0.9516372084617616,,material issue
5449,0.9516372084617616,large ve size top shrank wash fitted problem hole top stitching pocket,material issue
5450,0.9516372084617616,classic pullover type don mind loose waist scrunched bother top shirt underneath sneaking head hole bother advice wear tank top color tshirt round neck shirt underneath,material issue
5451,0.9516372084617616,thought ordering turn tee shirt wanted,wrong description
5452,0.9516372084617616,picture bad pilled wear recommend purchasing,material issue
5453,0.4760968387126922,size,wrong size
5454,0.4760968387126922,shirt,material issue
5455,0.4760968387126922,shirt thick fit well,wrong size
5456,0.4760968387126922,feel,material issue
5457,0.4760968387126922,,material issue
5458,0.4760968387126922,cheaply price,material issue
5459,0.9516203999519348,jacket christmas girlfriend,material issue
5460,0.9516203999519348,exactly wanted,material issue
5461,0.9516203999519348,daughter small lb loose baggy,wrong size
5462,0.9516203999519348,purchasing hanes woman sweatshirt year wear house pajama top softness material material thin doesn feel paid previous purchase disappointed hanes,material issue
5463,0.9516203999519348,narrow material color close picture returning,wrong description
5464,0.9516203999519348,washing time material terrible small ball piling poor,material issue
5465,0.8706491589546204,cool protecting cold,material issue
5466,0.8706491589546204,time,material issue
5467,0.8706491589546204,fabric order size bigger normal,wrong size
5468,0.8706491589546204,lightweight feel will lounging,material issue
5469,0.8706491589546204,photo misleading thin cheap shirt,wrong description
5470,0.8706491589546204,biggest problem size small woman medium,wrong size
5471,0.3980089724063873,,material issue
5472,0.3980089724063873,fit,wrong size
5473,0.3980089724063873,real fabric feel odd touch,material issue
5474,0.3980089724063873,third ecosmart hanes ordered weight material heavy duty casual notch collar stylish,material issue
5475,0.3980089724063873,definitely tunic style sweater sweater material basically long fitted,material issue
5476,0.3980089724063873,sweat shirt cheap fabric,material issue
5477,0.9273281097412108,boyfriend wanted sweater work nicely,wrong size
5478,0.9273281097412108,,material issue
5479,0.9273281097412108,tight waste size larger big area returned item,wrong size
5480,0.9273281097412108,feel polyester poly cotton,material issue
5481,0.9273281097412108,,material issue
5482,0.9273281097412108,fit terrible,material issue
5483,0.0558374896645545,heavy ll chilly day husband work,material issue
5484,0.0558374896645545,girl,material issue
5485,0.0558374896645545,material dry workout shirt expecting cotton feel fit weird,material issue
5486,0.0558374896645545,fit match jean,wrong size
5487,0.0558374896645545,shirt brand grey ordered black brand fabric cheap thin gross polyester,material issue
5488,0.0558374896645545,tailored shorter,material issue
5489,0.5628299713134766,smaller hoped luckily wear biggest gripe neck hole small hood collar area feeling oppressive neck region ll wear,wrong size
5490,0.5628299713134766,size advertised,wrong size
5491,0.5628299713134766,extremely work autumn night barely chill air,material issue
5492,0.5628299713134766,didn realize purchased larger size needed material size wear wash noticing mistake,wrong size
5493,0.5628299713134766,color yellow white material thin,wrong color
5494,0.5628299713134766,size run small small size child medium material feel cheap,wrong size
5495,0.9826708436012268,weight stay cool temp material inside durable,material issue
5496,0.9826708436012268,color received darker photo weird shape big shoulder arm tight waist linebacker,wrong description
5497,0.9826708436012268,top material thin long sleeve shirt,material issue
5498,0.9826708436012268,color,wrong color
5499,0.9826708436012268,item advertised cut fabric color,wrong description
5500,0.9826708436012268,hoodie worst material cheap pocket sown shut whaaat small worst purchase,material issue
5501,0.9623300433158876,order size men small exchange size better size woman loose,wrong size
5502,0.9623300433158876,son happy,material issue
5503,0.9623300433158876,run extremely large,wrong size
5504,0.9623300433158876,well,material issue
5505,0.9623300433158876,wore garment time throwing,material issue
5506,0.9623300433158876,clearly cheap material pocket weird,material issue
5507,0.6406315565109253,hoodie week ship,material issue
5508,0.6406315565109253,authentic,material issue
5509,0.6406315565109253,ehhhhh hoodie close color posted kind color,wrong color
5510,0.6406315565109253,wear medium shirt short baggy ti oversized costume kind disappointing,wrong size
5511,0.6406315565109253,purchased color small hanging clothes loose size inevitably wash dry shrink haven worn haven washed starting thought shrinking,material issue
5512,0.6406315565109253,sweater small medium hard zip,wrong size
5513,0.3631574213504791,son owns color love wear well,material issue
5514,0.3631574213504791,absolutely,material issue
5515,0.3631574213504791,string fast,material issue
5516,0.3631574213504791,indoors winter lightweight money heavy duty shirt lounging house wear casual wear,material issue
5517,0.3631574213504791,sized correctly color size correct thin material buyer beware,wrong size
5518,0.3631574213504791,kid size,wrong size
5519,0.5998445153236389,hoodie word description heavyweight color size amazing,wrong description
5520,0.5998445153236389,product,material issue
5521,0.5998445153236389,uncomfortable size baggy exactly wanted,wrong size
5522,0.5998445153236389,color will inexpensive option cozy walking dog lounging house winter waist length boxy cut photo loose overly baggy best,material issue
5523,0.5998445153236389,color dull tunic poor,material issue
5524,0.5998445153236389,received item christmas gift picked received package obvious ve read review paid attention product selecting smaller clearly cheaply slight athletic material feel end sleeve material thin felt wearing thin piece felt fabric zipper size,material issue
5525,0.7671650052070618,thick hoodie feel nicei large tad big,wrong size
5526,0.7671650052070618,item better price,material issue
5527,0.7671650052070618,color color tone ended returning,wrong color
5528,0.7671650052070618,inside male medium bit raised compared front,material issue
5529,0.7671650052070618,small,wrong size
5530,0.7671650052070618,fabric didn compared price tight ordered size larger wear,wrong size
5531,0.5191161036491394,big arm length short,wrong size
5532,0.5191161036491394,fashionable,material issue
5533,0.5191161036491394,favorite hoodie color gorgeous material fit cheap feeling top leery buying shirt online ready order,material issue
5534,0.5191161036491394,disappointed sweat shirt variety color settled color fit well heavy higher percentage polyester lot lint wash,material issue
5535,0.5191161036491394,,material issue
5536,0.5191161036491394,summer claimed lightweight definitely summer,material issue
5537,0.1526567637920379,fitting heavy hoodie price worth penny,material issue
5538,0.1526567637920379,sweat shirt,material issue
5539,0.1526567637920379,doesn shrink washing,material issue
5540,0.1526567637920379,color photo aqua blue bright turquoise neckline tight recommend,wrong description
5541,0.1526567637920379,,material issue
5542,0.1526567637920379,small,wrong size
5543,0.4106175601482391,,material issue
5544,0.4106175601482391,product son,material issue
5545,0.4106175601482391,big loosely,wrong size
5546,0.4106175601482391,,material issue
5547,0.4106175601482391,material fit weird shape,material issue
5548,0.4106175601482391,hoodie grey advertised wanted style grey grey hoodie stretch weird camo size stretchy,wrong description
5549,0.5458084344863892,simple durable fit amazingly,material issue
5550,0.5458084344863892,size,wrong size
5551,0.5458084344863892,shirt fit drawstring chewed ripped washing ll wear house,material issue
5552,0.5458084344863892,hanging house light exercise wear time best buck,material issue
5553,0.5458084344863892,shorter advertisement,material issue
5554,0.5458084344863892,jacket isn fit stiff bottom run big,wrong size
5555,0.5551871061325073,tie dying,material issue
5556,0.5551871061325073,,material issue
5557,0.5551871061325073,ordered daughter law christmas,wrong size
5558,0.5551871061325073,hanes size baggy,wrong size
5559,0.5551871061325073,small short difficult return,wrong size
5560,0.5551871061325073,material lightweight picture slowly hard uncomfortable,wrong description
5561,0.4259975254535675,average height large layer big girlfriend lol softness length work free logo,wrong size
5562,0.4259975254535675,,material issue
5563,0.4259975254535675,shirt worn feel amazing fit incredibly well color sooo,material issue
5564,0.4259975254535675,fit ordered size wear color bright recommend,wrong size
5565,0.4259975254535675,,material issue
5566,0.4259975254535675,sweater thin bit large call oversized size typically size gripe amazon seller item received returned bleach splatter packaging return label obvious unpacked inspected shipped directly returned will reorder hope receive ruined item,wrong size
5567,0.3877449929714203,,material issue
5568,0.3877449929714203,large size bit bigger large champion sweatshirt,wrong size
5569,0.3877449929714203,heavy workout washed normal cycle dried problem,material issue
5570,0.3877449929714203,expecting cheap feeling product based price color bright ordered size case small roomy cozy glad larger shorter waist arm time will last multiple wash,wrong size
5571,0.3877449929714203,pocket deep length short,wrong size
5572,0.3877449929714203,jacket snug arm short arm,wrong size
5573,0.1542275547981262,wide shoulder chest bottom,wrong size
5574,0.1542275547981262,size,wrong size
5575,0.1542275547981262,color flattering fit size happy purchase,wrong size
5576,0.1542275547981262,purchased color medium consistent size feel washing noticeable shrinkage cozy light weight top thing star shirt fail big time fleece lining amount lint caught dryer screen enormous shirt shed pill undergarment high maintenance lint removal washed separately inside hoping wash lint diminished lingers rate product star starsi guess cheap hanes,material issue
5577,0.1542275547981262,size wear medium,wrong size
5578,0.1542275547981262,jacket run small,wrong size
5579,0.5194920301437378,medium ordered large comfort fit will wear bringing firewood,wrong size
5580,0.5194920301437378,,material issue
5581,0.5194920301437378,ordered size big sweater,wrong size
5582,0.5194920301437378,sleeve bit tight large sweatshirt sized larger achieve tight large,wrong size
5583,0.5194920301437378,run big flattering,wrong size
5584,0.5194920301437378,better screen thing dislike sleeve stretchy wrist typical stretchy fabric wrist hoodies people accustomed feel stiff,material issue
5585,0.6684420108795166,mine size assumed shrink shrunk size washer dryer hasn shrunk wash dry frequently,material issue
5586,0.6684420108795166,real,material issue
5587,0.6684420108795166,,material issue
5588,0.6684420108795166,bit tight color,wrong size
5589,0.6684420108795166,didn material thought cotton shirt wasn stretchy doesn hang well,material issue
5590,0.6684420108795166,fabric lightweight isn sleeve tight armpit,material issue
5591,0.3920062482357025,sweatshirt shrink size washed dried recommended washing cold drying low heat size order size neck hole snug,material issue
5592,0.3920062482357025,fit,wrong size
5593,0.3920062482357025,pill couple wash wouldn recommend,material issue
5594,0.3920062482357025,thin nude bra take care waist fitted,material issue
5595,0.3920062482357025,wanted,wrong description
5596,0.3920062482357025,full zip jacket fine ratty edge casual wear don will wear well washing,material issue
5597,0.2701180279254913,daughter love slim wanted loose,material issue
5598,0.2701180279254913,color photo arrives misleading photo dislike,wrong description
5599,0.2701180279254913,size style flattering,wrong size
5600,0.2701180279254913,,material issue
5601,0.2701180279254913,terrible,material issue
5602,0.2701180279254913,arm short feel armpit area wrist cuff wonky shirt arm long,wrong size
5603,0.9281189441680908,hoodie well medium shrunk dimension wash fit bit snug,wrong size
5604,0.9281189441680908,kid love,material issue
5605,0.9281189441680908,thin thick ft pound large,wrong size
5606,0.9281189441680908,weigh lb ordered medium fit,wrong size
5607,0.9281189441680908,product extremely small,wrong size
5608,0.9281189441680908,return gift person threw wrapping unknowing retain order return item smaller purchased,material issue
5609,0.9141956567764282,hoodie,material issue
5610,0.9141956567764282,bad better,material issue
5611,0.9141956567764282,sweater girlfriend love delivered,material issue
5612,0.9141956567764282,shirt fit extra large hoping bigger baggier long loose ordered will wear color light weight beware small,wrong size
5613,0.9141956567764282,tight hip,wrong size
5614,0.9141956567764282,disappointed picture person cheaply zipper stick fabric rough price better,material issue
5615,0.3653842210769653,purchase run big,wrong size
5616,0.3653842210769653,,material issue
5617,0.3653842210769653,happy,material issue
5618,0.3653842210769653,sweater smell bit st wash dont wear shirt underneath feel skin box shape hide lump roll feel confident wearing pair short slack business casual recommend high waisted pant concerned stomach will reach top shelf drink,material issue
5619,0.3653842210769653,picture deceiving,wrong description
5620,0.3653842210769653,kind feel rubber material inside cuff stretchy tight roll push sleeve working house happy allyou cant push arm slim arm bit chunky forget,material issue
5621,0.871685266494751,feel feel underneath vest,material issue
5622,0.871685266494751,,material issue
5623,0.871685266494751,hoodies,material issue
5624,0.871685266494751,lighter weight fine spring day don heavy hair longer isn short don stomach personal preference wanted inch longer,wrong size
5625,0.871685266494751,knew baggy shirt med xxx large med size,wrong size
5626,0.871685266494751,form fitting kind putting paper bag flattering stiff hopefully loosens washing,material issue
5627,0.5771709084510803,men sweatshirt oversized,wrong size
5628,0.5771709084510803,son love,material issue
5629,0.5771709084510803,worn time pocket hole stitching breaking matching thread going pain,material issue
5630,0.5771709084510803,thin material loose washing dryer loose lb chest sleeve loose push elbow thing wide neck deep scoop compared sweatshirt minimal scoop house men crewneck smaller neck studier material,material issue
5631,0.5771709084510803,horribly packaged wadded inside sleeve lot loose thread bad stitching unraveling disappointed,material issue
5632,0.5771709084510803,definitely oversized going return disposed original packaging disappointing,wrong size
5633,0.9582632780075072,thick,material issue
5634,0.9582632780075072,happy,material issue
5635,0.9582632780075072,color wasn picture lot,wrong description
5636,0.9582632780075072,ordered size shouldn petite feel length petite woman order correct size,wrong size
5637,0.9582632780075072,top bad form fitting flattering size,wrong size
5638,0.9582632780075072,polyester three time ve worn pilled awful year zipper broken paid amount money wouldn recommend sadly,material issue
5639,0.1503530889749527,ordered baggy,wrong size
5640,0.1503530889749527,fabuloso producto,material issue
5641,0.1503530889749527,expecting degree weather material thick day lightweight washed shrinkage,material issue
5642,0.1503530889749527,fit warmth material,material issue
5643,0.1503530889749527,fabric shira making white selection style yarn thin tunic top flimsy,material issue
5644,0.1503530889749527,top portion large tight waist,wrong size
5645,0.4158986210823059,hood small bike work,wrong size
5646,0.4158986210823059,,material issue
5647,0.4158986210823059,absolutely hoodie extremely color stand will ordered,wrong description
5648,0.4158986210823059,sweat shirt cozy,material issue
5649,0.4158986210823059,style black lint magnet,material issue
5650,0.4158986210823059,stiff stretch,material issue
5651,0.1692999899387359,cotton tie dyeing ve wash well color well don shrink decent price well,material issue
5652,0.1692999899387359,,material issue
5653,0.1692999899387359,hoodie thin side material wise will wearing shirt underneath hoodie,material issue
5654,0.1692999899387359,color softness arm short medium large big body,wrong size
5655,0.1692999899387359,color described sloppy fabric inferior,wrong description
5656,0.1692999899387359,walmart,material issue
5657,0.8709614872932434,ordered oversized doesn feel low,wrong size
5658,0.8709614872932434,,material issue
5659,0.8709614872932434,worth money cheap feeling material disappointed looked screen awful person,material issue
5660,0.8709614872932434,easy wear,material issue
5661,0.8709614872932434,material flimsy tho decided,material issue
5662,0.8709614872932434,zipper work,material issue
5663,0.9580494165420532,hood thick small doesn lay well kind stay bunched neck cord hood frayed velcro safety vest grabbing ve freying problem hoodies cotton pull cord hood cotton,wrong size
5664,0.9580494165420532,fit,wrong size
5665,0.9580494165420532,run big purchased purple exactly pictured,wrong description
5666,0.9580494165420532,awesome wear fancy rare combination,material issue
5667,0.9580494165420532,bad pulled wash,material issue
5668,0.9580494165420532,awkward cuff sleeve weird wide sleeve length fall short rest sweater feel boxy awkward,wrong size
5669,0.2437450140714645,hard find heavy hoodie decent fit well shrink wash cold wash low temp dry,material issue
5670,0.2437450140714645,son love sweater,material issue
5671,0.2437450140714645,hoodie flattering softer fit running hang house,material issue
5672,0.2437450140714645,,material issue
5673,0.2437450140714645,thin tshirt,material issue
5674,0.2437450140714645,size run small,wrong size
5675,0.8669033050537109,fit wanted wanted bigger underneath,wrong size
5676,0.8669033050537109,color,wrong color
5677,0.8669033050537109,lite hoody longer hoody well,material issue
5678,0.8669033050537109,shirt inside slim loose size small thing didn realize pink color prominent light,wrong size
5679,0.8669033050537109,thin close,material issue
5680,0.8669033050537109,rip pocket week zipper won stay zipped wouldn fact major problem,material issue
5681,0.9349764585494996,hanes sweatshirt htv project consistent size reasonably priced,material issue
5682,0.9349764585494996,,material issue
5683,0.9349764585494996,casual compliment time wear,material issue
5684,0.9349764585494996,shirt shirt short length long torso will tank short waisted petite length,wrong size
5685,0.9349764585494996,garment washing full ball cheap fabric,material issue
5686,0.9349764585494996,stretchy rigid small happy purchase,wrong size
5687,0.1760039925575256,son lb,material issue
5688,0.1760039925575256,official,material issue
5689,0.1760039925575256,black black picture disappointing,wrong description
5690,0.1760039925575256,read review ordered typically wear med lg knit top sweater fit length sleeve length relaxed snug straight shape waist ve ordered color,wrong size
5691,0.1760039925575256,cheap smaller picture disappointing,wrong description
5692,0.1760039925575256,order size order,wrong size
5693,0.7375131845474243,bit tight neck head hoodie,wrong size
5694,0.7375131845474243,,material issue
5695,0.7375131845474243,cheap material pocket front ripped time wore tie dyed worth paid,material issue
5696,0.7375131845474243,sweatshirt winter coming market loungewear option pricey questionable purpose purchase resorted checking fashioned hanes glad sweatshirt heavy thin feel wearing errand cut,material issue
5697,0.7375131845474243,color thought didn,wrong color
5698,0.7375131845474243,zipper broke time wearing didn time return stuck,material issue
5699,0.9637622833251952,impressed amount modest price logo favorite brand pay cuff elastic snug hood fit well chin cut high depending wash tshirt underneath high temp,material issue
5700,0.9637622833251952,brand,material issue
5701,0.9637622833251952,room fit kinda tight hip doesn fall butt,wrong size
5702,0.9637622833251952,casual attire lady shirt present well,material issue
5703,0.9637622833251952,flattering,material issue
5704,0.9637622833251952,wearing garnet week started falling apart seam completely sewn place garbage zero star rating,material issue
5705,0.9622873067855836,green color heavy cooler weather,wrong color
5706,0.9622873067855836,will definitely purchase,wrong size
5707,0.9622873067855836,thin hoodie long find flattering,material issue
5708,0.9622873067855836,received color pink size body small length short will calvin shaw,wrong size
5709,0.9622873067855836,wash wash pilling terrible wash dry minute hang clothes sad wore ordered color started pill wash terrible top bad,material issue
5710,0.9622873067855836,terrible time zipper broke,material issue
5711,0.9087441563606262,thick hoodie,material issue
5712,0.9087441563606262,color,wrong color
5713,0.9087441563606262,sweater amazing lightweight feel long sleeve shirt traditional addition socal wardrobe,wrong size
5714,0.9087441563606262,cozy bang buck ordered wash dried shrinkage fit classic crew fleece underneath cozy loungewear definitely order time baggier bit tight forearm roll sleeve cook wash hand lb,material issue
5715,0.9087441563606262,poor,material issue
5716,0.9087441563606262,definitely,material issue
5717,0.9559717178344728,ordered black completely described cotton size thick well run small feel cheap cotton polyester,wrong description
5718,0.9559717178344728,deal,material issue
5719,0.9559717178344728,product cheap price thinking ll order color,material issue
5720,0.9559717178344728,shirt tail short,wrong size
5721,0.9559717178344728,weight light chill color,wrong color
5722,0.9559717178344728,impressed zipper sharp edged top scratch time arrived large hole pocket,material issue
5723,0.9808377623558044,hoodie thick fit size,wrong size
5724,0.9808377623558044,,material issue
5725,0.9808377623558044,flattering hoodie surprised,material issue
5726,0.9808377623558044,kind stink ordered stocking stuffer mom read review sizing chart ordered boxer brefs amazon arrived clear china small mom size size length arm material rated cozy toss jean grab grocery palm beachwear,wrong size
5727,0.9808377623558044,small size,wrong size
5728,0.9808377623558044,product terrible sleeve short torso long doesn stretch feel sandpaper recommend,wrong size
5729,0.8730519413948059,price front pocket uneven side sweater length bit short,wrong size
5730,0.8730519413948059,fit wonderful,material issue
5731,0.8730519413948059,ew fine thin material read review ordering thought ll will sending asap,material issue
5732,0.8730519413948059,hard time star rating daughter petite small definitely smaller ve size small wanted size small isn going expecting smidge weighs pound star sizing happy suppose color navy heather,wrong size
5733,0.8730519413948059,washed wished ordered bigger size shrank bit washed,wrong size
5734,0.8730519413948059,poor boxy,material issue
5735,0.9319730997085572,hubby wear running fit size,wrong size
5736,0.9319730997085572,fit,wrong size
5737,0.9319730997085572,hoodie awesome flattering fit,material issue
5738,0.9319730997085572,flattering,material issue
5739,0.9319730997085572,casual comfort package wrong tunic,material issue
5740,0.9319730997085572,zipper broke zip sad,material issue
5741,0.9150967001914978,fit described,wrong description
5742,0.9150967001914978,product,material issue
5743,0.9150967001914978,hoodie,material issue
5744,0.9150967001914978,fit well sits waist plain,material issue
5745,0.9150967001914978,looked pix,material issue
5746,0.9150967001914978,doesn weird material,material issue
5747,0.9572385549545288,neck hole bigger small head struggle,wrong size
5748,0.9572385549545288,vibrant color,wrong color
5749,0.9572385549545288,shirt coloring fun sizing,material issue
5750,0.9572385549545288,heavy thick wash cold color fade,material issue
5751,0.9572385549545288,cheap thinner fabric appears picture,material issue
5752,0.9572385549545288,wore time looked pocket completely ripped disappointing,material issue
5753,0.974672794342041,smell package hoodie,material issue
5754,0.974672794342041,fit,wrong size
5755,0.974672794342041,lot compliment hoodie fit well,material issue
5756,0.974672794342041,reordered size case shrinkage laundering weight material lighter sweatshirt will fine warmer winter day,material issue
5757,0.974672794342041,,material issue
5758,0.974672794342041,real product smell work well,material issue
5759,0.2160723507404327,warmth easy remove,material issue
5760,0.2160723507404327,wear frequently,material issue
5761,0.2160723507404327,jacket middle february worm time linty wear desire jacket fit well won linty guy making product don frustrating,material issue
5762,0.2160723507404327,simple cold winter day shirt wanted,material issue
5763,0.2160723507404327,lo entregaron esta demorado,material issue
5764,0.2160723507404327,zipper broke time worn,material issue
5765,0.8678643107414246,steal man hoodies forever,material issue
5766,0.8678643107414246,material,material issue
5767,0.8678643107414246,thought,material issue
5768,0.8678643107414246,color material bit longer oversized definitely sized extra large,wrong size
5769,0.8678643107414246,material thin flimsy item returned,material issue
5770,0.8678643107414246,received noticed label manufacturer expect main reason washing instruction read dry clean hand wash instruction posted detail spend money dry clean hand wash inconvenient material going,material issue
